month,PfPR U5,Cases U5,Severe cases U5,Pop U5,PfPR_2to10,annualeir,year,x_Temporary_Larval_Habitat,Run_Number
12,0.0,0.0,0.0,331.6666666667,6.839009711394e-05,0.0,2014,0.016326194826060753,0
1,0.3032526954788,5.026728034019,0.0,367.9,0.4518451845185,39.09372689879,2011,0.30916820425413916,0
2,0.4820229885057,6.611954145133,0.06712643802166,362.5,0.6242595930981,70.56313640929,2011,0.30916820425413916,0
3,0.6141805646138,7.073511362076,0.1700363308191,357.7666666667,0.7228837690914,137.6149650584,2011,0.30916820425413916,0
4,0.6922145650959,5.302663654089,0.1019743010402,357.9333333333,0.7496780839557,119.587114883,2011,0.30916820425413916,0
5,0.6794043270582,4.683431729674,0.2051137983799,355.9,0.713049654549,71.9831780163,2011,0.30916820425413916,0
6,0.6202721726889,3.905208639801,0.0685124322772,355.1666666667,0.6528178495865,33.02402622022,2011,0.30916820425413916,0
7,0.4981046247157,2.905610248446,0.0,351.7333333333,0.5617517126577,11.40804087052,2011,0.30916820425413916,0
8,0.3275125747366,1.697352115065,0.0,351.2333333333,0.4414027439415,4.928157275795,2011,0.30916820425413916,0
9,0.2249595738609,0.8332540690899,0.03471891954541,350.4333333333,0.3452023269194,4.276799665911,2011,0.30916820425413916,0
10,0.1345471969334,0.7695256397128,0.0,347.8333333333,0.2560318275154,5.188842332565,2011,0.30916820425413916,0
11,0.1312110334404,1.586057119071,0.0,352.8666666667,0.2511330992659,6.924662062033,2011,0.30916820425413916,0
12,0.1455105469479,1.635243594646,0.0,357.1333333333,0.2789416362355,6.8115823679,2011,0.30916820425413916,0
1,0.1869279837293,1.889618098736,0.0,360.5666666667,0.3299254115226,13.51545088407,2012,0.30916820425413916,0
2,0.2037139689579,2.765151627362,0.0,360.8,0.3873717948718,17.54459086704,2012,0.30916820425413916,0
3,0.2883356385431,4.207008052617,0.0,361.5,0.4605878209643,29.38379066597,2012,0.30916820425413916,0
4,0.3884413638067,6.017234623432,0.0,355.8666666667,0.5673890741216,40.22162765682,2012,0.30916820425413916,0
5,0.4536539368223,5.678924806416,0.0,353.5,0.6432041938371,40.10396778363,2012,0.30916820425413916,0
6,0.4759688449848,4.19500362128,0.06933890283108,350.9333333333,0.6291382360374,21.21820077576,2012,0.30916820425413916,0
7,0.4173798551679,2.299915265292,0.0,354.4333333333,0.5290500690174,8.743145473681,2012,0.30916820425413916,0
8,0.3252513861479,1.372051537037,0.0,354.7,0.4091926856574,4.26294319548,2012,0.30916820425413916,0
9,0.2181198523147,1.002082772553,0.0,352.1,0.2835244267198,3.928348373895,2012,0.30916820425413916,0
10,0.1683281116491,0.9356309138238,0.0,351.1,0.2228189595953,6.927006288579,2012,0.30916820425413916,0
11,0.1686886192952,2.21403804794,0.0,346.2,0.2734134222278,10.19356485752,2012,0.30916820425413916,0
12,0.2240712074303,3.036958284676,0.0,344.5333333333,0.3378696343402,11.9494896296,2012,0.30916820425413916,0
1,0.2811688935884,2.841968592256,0.0,346.7666666667,0.419532148792,18.29342194262,2013,0.30916820425413916,0
2,0.366315586047,4.726060427725,0.0,344.9666666667,0.4975836194837,29.91878067019,2013,0.30916820425413916,0
3,0.4734701781565,5.901916857809,0.0,344.2666666667,0.6121227556348,42.54258346463,2013,0.30916820425413916,0
4,0.530448252493,5.51263435185,0.03533739969134,344.3,0.6716055690382,36.49683570544,2013,0.30916820425413916,0
5,0.5091330820528,4.092007294297,0.03527592495084,344.9,0.6470248781739,20.61350753212,2013,0.30916820425413916,0
6,0.4260423720615,2.365773506463,0.03531005233526,344.5666666667,0.5696388622563,10.91131467599,2013,0.30916820425413916,0
7,0.3031726253235,1.189494885504,0.0,347.7666666667,0.4353294177732,4.279437582944,2013,0.30916820425413916,0
8,0.184149633629,0.7741997763515,0.0,345.7333333333,0.3121682972057,2.798636098758,2013,0.30916820425413916,0
9,0.1181809496513,0.38358649984,0.0,348.9,0.2085670576237,1.995852220015,2013,0.30916820425413916,0
10,0.08774786856979,0.5944055877626,0.0,347.9666666667,0.1425212860592,2.298396247875,2013,0.30916820425413916,0
11,0.0765286377709,0.7415828369558,0.0,344.5333333333,0.1250079683815,2.988904737788,2013,0.30916820425413916,0
12,0.08714468378086,1.364217571914,0.0,338.9,0.1402164111812,3.187585915763,2013,0.30916820425413916,0
1,0.08324128928607,0.7330053299665,0.0,331.9666666667,0.1384705271358,1.958879824384,2014,0.30916820425413916,0
2,0.06631674573534,0.3684263676405,0.0,330.2333333333,0.1244062723665,1.443409730334,2014,0.30916820425413916,0
3,0.0408995919992,0.3632202371955,0.0,334.9666666667,0.09520108801243,1.487530956969,2014,0.30916820425413916,0
4,0.03838122700607,0.3266381733119,0.0,335.2333333333,0.09517383201594,1.068946983491,2014,0.30916820425413916,0
5,0.02648419808999,0.1796790398657,0.0,338.5666666667,0.0701776730561,0.7243588345956,2014,0.30916820425413916,0
6,0.02120880215075,0.07268744707108,0.0,334.7666666667,0.05147524376345,0.3675517021507,2014,0.30916820425413916,0
7,0.01818720964713,0.1082336716354,0.0,337.2333333333,0.03601668141034,0.08598353816783,2014,0.30916820425413916,0
8,0.01054083341543,0.0,0.0,338.3666666667,0.02430841298981,0.01840955671513,2014,0.30916820425413916,0
9,0.005164182013057,0.0,0.0,342.1,0.009170222250525,0.0,2014,0.30916820425413916,0
10,0.004195531271344,0.0,0.0,341.6333333333,0.005504704602189,0.0,2014,0.30916820425413916,0
11,0.0009828975820719,0.0,0.0,339.1333333333,0.002366334100793,0.0,2014,0.30916820425413916,0
12,0.0004913039206053,0.0,0.0,339.2333333333,0.0008313083514516,0.0,2014,0.30916820425413916,0
1,0.4820443325912,7.52540929243,0.03533056005836,344.3666666667,0.6357168523176,104.5010726901,2011,0.5943488907263226,0
2,0.6264583935975,7.707550093532,0.1055828779936,345.7,0.7278196578718,167.8873951049,2011,0.5943488907263226,0
3,0.714245014245,6.724596552551,0.2079772129655,351.0,0.742584285921,239.2350772461,2011,0.5943488907263226,0
4,0.7163025851378,4.700467363,0.03481827676296,349.4333333333,0.7446111272939,194.3432593175,2011,0.5943488907263226,0
5,0.7106888805691,4.407057043165,0.03416323289275,356.1333333333,0.7362708921207,107.2392170619,2011,0.5943488907263226,0
6,0.6365003289165,4.493468783796,0.06860257685184,354.7,0.7046590826752,53.95231553982,2011,0.5943488907263226,0
7,0.5219348659004,3.391283497214,0.0,348.0,0.6070472469431,18.30721571128,2011,0.5943488907263226,0
8,0.4066971673318,1.776501536369,0.0,342.4333333333,0.5140936686904,7.88541617462,2011,0.5943488907263226,0
9,0.2803293324075,1.448269039392,0.0,336.0333333333,0.3970609526567,6.992308285022,2011,0.5943488907263226,0
10,0.1954722249925,1.201256599277,0.0,334.2333333333,0.3323642706592,9.333989215604,2011,0.5943488907263226,0
11,0.225536159601,2.585037276149,0.0,334.1666666667,0.3672492566539,15.56786716566,2011,0.5943488907263226,0
12,0.2777049510941,2.870827786624,0.0,330.5666666667,0.4559121133276,16.44855085461,2011,0.5943488907263226,0
1,0.3370571658615,4.665358494967,0.03673510625958,331.2,0.4922887553399,33.60503558911,2012,0.5943488907263226,0
2,0.4255192288582,5.005465641618,0.0725429803133,335.4333333333,0.5895190132107,39.97982592618,2012,0.5943488907263226,0
3,0.5325912555154,6.368832550943,0.07320497184992,332.4,0.6470673846602,60.49254887246,2012,0.5943488907263226,0
4,0.5922588572599,5.494060836732,0.03737456351519,325.5333333333,0.6929799219991,73.83500541815,2012,0.5943488907263226,0
5,0.6520491803279,6.357581987977,0.1121926233172,325.3333333333,0.709067468844,67.58843595266,2012,0.5943488907263226,0
6,0.6279731652775,4.044013120234,0.07420207560062,327.9333333333,0.6738869681789,34.91337522321,2012,0.5943488907263226,0
7,0.529784407888,2.983549535275,0.03729436919093,326.2333333333,0.5931951616326,15.24506528313,2012,0.5943488907263226,0
8,0.3851730828143,1.639946967363,0.0,326.4333333333,0.4526013181882,7.558680702724,2012,0.5943488907263226,0
9,0.2670946703353,1.450626678765,0.0,327.1,0.3583415597236,8.312343552979,2012,0.5943488907263226,0
10,0.2150319505021,1.814078465104,0.0,328.6333333333,0.3195679796696,14.13257587121,2012,0.5943488907263226,0
11,0.3053520553521,4.08526647836,0.0,327.6,0.4116367209433,23.1624179113,2012,0.5943488907263226,0
12,0.3833486754628,4.89055961743,0.03733251616359,325.9,0.5230327639317,29.16526091654,2012,0.5943488907263226,0
1,0.4330748313022,4.080471497029,0.0,330.9666666667,0.580528259809,34.80987046569,2013,0.5943488907263226,0
2,0.4743462757528,5.350634053349,0.0361529327929,336.5333333333,0.6083143429321,55.71214420994,2013,0.5943488907263226,0
3,0.5497710531555,6.321919038892,0.0,334.8666666667,0.6602366782954,67.44283247013,2013,0.5943488907263226,0
4,0.6059157454437,6.070610616356,0.03635096177459,334.7,0.6717327308825,53.47720116968,2013,0.5943488907263226,0
5,0.5639529032907,3.856797739863,0.110194221139,331.2333333333,0.6462603878116,27.18335634564,2013,0.5943488907263226,0
6,0.4715227817746,2.917665839195,0.0,333.6,0.5797323668804,17.13609117128,2013,0.5943488907263226,0
7,0.3415265200517,1.743457138538,0.0,334.9666666667,0.4639598857859,7.491489202545,2013,0.5943488907263226,0
8,0.2438463077847,1.241744995117,0.0,333.1333333333,0.36147019775,4.438373625392,2013,0.5943488907263226,0
9,0.1767427824163,0.8811990916729,0.0,331.3666666667,0.2627213160463,3.113181857089,2013,0.5943488907263226,0
10,0.1183401639344,0.9349385276437,0.0,325.3333333333,0.2034626038781,4.344004429985,2013,0.5943488907263226,0
11,0.112083161795,1.202140808105,0.0,323.8666666667,0.2000137277782,5.735444345823,2013,0.5943488907263226,0
12,0.1175869120654,1.268916197121,0.0,326.0,0.2298030063834,6.652751379014,2013,0.5943488907263226,0
1,0.1534218590398,1.677732300013,0.0,326.3333333333,0.2565019953213,5.442260958175,2014,0.5943488907263226,0
2,0.127942063971,0.9545362666249,0.03671293333173,331.4,0.2340440212516,4.79270204766,2014,0.5943488907263226,0
3,0.1019344492332,0.7682669945061,0.0,332.5666666667,0.2073280331835,5.137841140862,2014,0.5943488907263226,0
4,0.09770962351322,0.8611029088497,0.0,339.1,0.1770804341776,3.533327882366,2014,0.5943488907263226,0
5,0.08977873506951,0.7147052884102,0.0,340.4666666667,0.161802605001,2.156085474738,2014,0.5943488907263226,0
6,0.07739545764694,0.6759917922318,0.0,341.9666666667,0.123510667775,1.249655486968,2014,0.5943488907263226,0
7,0.05650434273446,0.4274421930313,0.0,341.5666666667,0.09400346620451,0.3088782432829,2014,0.5943488907263226,0
8,0.04110518662143,0.1769268140197,0.0,343.8333333333,0.05957004160888,0.2058857064002,2014,0.5943488907263226,0
9,0.01997876652833,0.0,0.0,345.3666666667,0.0262629062435,0.145156321011,2014,0.5943488907263226,0
10,0.00962179670382,0.06954368203878,0.0,349.9,0.01465351958368,0.09068179429411,2014,0.5943488907263226,0
11,0.0006653359946773,0.0,0.0,350.7,0.005656648265522,0.06654464225212,2014,0.5943488907263226,0
12,0.001794484321874,0.03447298705578,0.0,352.9333333333,0.007105766602897,0.1997633882544,2014,0.5943488907263226,0
1,0.1889479490523,3.148129679263,0.0,332.3666666667,0.2918111496399,18.57712475132,2011,0.18936941984829694,0
2,0.2831587270212,4.148546997458,0.1082229651511,337.2666666667,0.4508442901956,33.79977732772,2011,0.18936941984829694,0
3,0.436967381722,7.293564230204,0.0,340.3,0.6025555703447,76.84481049724,2011,0.18936941984829694,0
4,0.5969945355191,7.123341411352,0.07123341411352,341.6,0.7030097667929,76.49708110908,2011,0.18936941984829694,0
5,0.628709521508,4.97486717999,0.1411309838295,344.8333333333,0.7372645263996,48.01306566189,2011,0.18936941984829694,0
6,0.557149735195,2.811747789383,0.07029369473457,346.1666666667,0.6681138124499,24.04709379857,2011,0.18936941984829694,0
7,0.447171620326,2.834611661732,0.0349952057004,347.6666666667,0.5337255164115,7.568474982627,2011,0.18936941984829694,0
8,0.2755456828279,1.05756226927,0.0,345.1333333333,0.3990940436752,2.911701728481,2011,0.18936941984829694,0
9,0.1933893882285,0.4938629493117,0.0,344.9,0.2890347279191,1.838675379642,2011,0.18936941984829694,0
10,0.1045949786831,0.1729038357735,0.0,351.8333333333,0.1816057189992,2.520570328382,2011,0.18936941984829694,0
11,0.07916236266316,0.8226124942303,0.0,354.9666666667,0.1738445737761,2.671154570924,2011,0.18936941984829694,0
12,0.07813673929376,0.8569684810936,0.0,354.9333333333,0.1411460460052,3.091782277268,2011,0.18936941984829694,0
1,0.1050305594734,1.269863590598,0.0,354.5,0.1636388194773,4.366369869196,2012,0.18936941984829694,0
2,0.1135387844671,1.323347061872,0.0,349.3666666667,0.1817564816072,6.079621621767,2012,0.18936941984829694,0
3,0.1505344995141,2.092808548361,0.0,343.0,0.2377531472359,10.11402448891,2012,0.18936941984829694,0
4,0.2091419564575,2.804649867117,0.0,338.3666666667,0.3468200177997,16.62592834761,2012,0.18936941984829694,0
5,0.3073045369181,4.365424755961,0.07215578109026,337.2333333333,0.4926176348834,18.87879873366,2012,0.18936941984829694,0
6,0.3366663333667,3.029196940362,0.03649634867907,333.3666666667,0.5174466338259,10.95789255912,2012,0.18936941984829694,0
7,0.3014581886718,2.353437189013,0.03620672598481,336.0333333333,0.4629768648058,6.83857540047,2012,0.18936941984829694,0
8,0.2447663458676,1.774481508881,0.03621390834451,335.9666666667,0.3643246930423,3.03387993204,2012,0.18936941984829694,0
9,0.1658536585366,0.6540567353368,0.0,334.8333333333,0.2479771537363,2.67748285037,2012,0.18936941984829694,0
10,0.1304391619662,0.9191176854074,0.0,330.9333333333,0.1901890929022,3.951587979641,2012,0.18936941984829694,0
11,0.1195303091128,1.172219991684,0.0,332.1333333333,0.1720803541028,4.883920262799,2012,0.18936941984829694,0
12,0.115601693207,1.324329838157,0.0,330.7333333333,0.1870479280741,5.141256458031,2012,0.18936941984829694,0
1,0.1211565872531,0.7803909368813,0.0,327.4,0.2038482607505,5.939728459358,2013,0.18936941984829694,0
2,0.1510631865363,2.501259610057,0.0,330.7666666667,0.2418713129373,11.45719275439,2013,0.18936941984829694,0
3,0.194037193742,2.621765248477,0.0359145924449,338.7666666667,0.3376623376623,14.47873039694,2013,0.18936941984829694,0
4,0.2215427105938,2.73623996973,0.03600315749645,337.9333333333,0.3652588555858,15.10704464178,2013,0.18936941984829694,0
5,0.2641028156578,3.07956431061,0.0,339.7666666667,0.4051588118269,9.634918263733,2013,0.18936941984829694,0
6,0.2295002426007,1.452207650989,0.03541969880462,343.5,0.3838300787941,5.904050785335,2013,0.18936941984829694,0
7,0.1642197374818,0.9936801195145,0.0,342.8333333333,0.3033240051874,2.301526555352,2013,0.18936941984829694,0
8,0.1152799377916,0.5676516294479,0.0,342.9333333333,0.2307797913234,1.451373816259,2013,0.18936941984829694,0
9,0.05570188274315,0.03560628369451,0.0,341.7,0.1494561475974,1.080251866581,2013,0.18936941984829694,0
10,0.04996550704642,0.5035971403122,0.0,338.2333333333,0.1006743737958,1.273176077333,2013,0.18936941984829694,0
11,0.04684398570861,0.2535728514194,0.0,335.8666666667,0.08752070679183,0.9321758960404,2013,0.18936941984829694,0
12,0.04208337459154,0.2529953494668,0.0,336.6333333333,0.08283982922462,1.257211661269,2013,0.18936941984829694,0
1,0.03500942179907,0.2533968053758,0.0,336.1,0.07140381282496,0.888210727889,2014,0.18936941984829694,0
2,0.02863631875185,0.1802113093436,0.0,337.5666666667,0.05688975015572,0.8503123303211,2014,0.18936941984829694,0
3,0.03043135710065,0.215678550303,0.0,338.4666666667,0.05722849574794,0.6828855915554,2014,0.18936941984829694,0
4,0.01966731898239,0.1071428619325,0.0,340.6666666667,0.04425945195976,0.3650747291984,2014,0.18936941984829694,0
5,0.01182285105146,0.03537164628506,0.0,343.9666666667,0.03310525952035,0.1977154310734,2014,0.18936941984829694,0
6,0.005732050908384,0.0,0.0,343.1,0.01860690323027,0.1078345694042,2014,0.18936941984829694,0
7,0.005020274184205,0.07047692686319,0.0,345.2666666667,0.0171685704396,0.03593699204009,2014,0.18936941984829694,0
8,0.005011565150347,0.0,0.0,345.8666666667,0.01400579550159,0.01200164479072,2014,0.18936941984829694,0
9,0.004101879233044,0.03481827676296,0.0,349.4333333333,0.006813489332416,0.01799507081571,2014,0.18936941984829694,0
10,0.002101040970299,0.0,0.0,349.0333333333,0.003718496074921,0.0,2014,0.18936941984829694,0
11,0.0006744387705945,0.0,0.0,345.9666666667,0.000550926244749,0.03578433090604,2014,0.18936941984829694,0
12,0.001560214529498,0.03559239581227,0.0,341.8333333333,0.0004755757863985,0.04770951875258,2014,0.18936941984829694,0
1,0.529693389019,8.477131515741,0.03718040138483,327.2333333333,0.6565073122773,114.659175413,2011,0.699847015269639,0
2,0.6617975248529,7.182998329401,0.1110772937536,328.6,0.7232952792348,185.2521327537,2011,0.699847015269639,0
3,0.7446678232473,5.624553266913,0.1489947885275,326.6333333333,0.7499845745665,256.6535184745,2011,0.699847015269639,0
4,0.7178549664839,4.522648915648,0.1482835710049,328.2,0.7308757461998,209.767493386,2011,0.699847015269639,0
5,0.6822561220393,5.311621837318,0.1098956242204,332.1333333333,0.6947875494071,120.6711158216,2011,0.699847015269639,0
6,0.6066666666667,3.944949585944,0.03686868771911,330.0,0.6587375913092,50.97837547144,2011,0.699847015269639,0
7,0.5136285337927,3.439558111131,0.0,328.9666666667,0.6030732262552,21.05944161728,2011,0.699847015269639,0
8,0.4196066504461,2.257197957486,0.0,328.8,0.5189751492969,9.331112082477,2011,0.699847015269639,0
9,0.2706431324812,1.295901760459,0.0,328.6,0.381040773219,7.442175189975,2011,0.699847015269639,0
10,0.2182072269914,1.712417714298,0.0,333.9333333333,0.3221818645256,10.53852871911,2011,0.699847015269639,0
11,0.2350308334991,2.468669265509,0.0,335.1333333333,0.3522226419846,17.60808217531,2011,0.699847015269639,0
12,0.2932730923695,3.518072247505,0.03664658591151,332.0,0.4548136061253,19.05441903816,2011,0.699847015269639,0
1,0.3737055837563,4.928426567465,0.0,328.3333333333,0.5372180451128,37.33891642735,2012,0.699847015269639,0
2,0.4940946903564,6.03522650525,0.03748587891459,324.5666666667,0.6256948348011,49.22466358559,2012,0.699847015269639,0
3,0.571486886417,6.406775906682,0.03724869713187,326.6333333333,0.6781774880923,70.17734272177,2012,0.699847015269639,0
4,0.6374563386069,6.562050431967,0.0,324.4666666667,0.6940785346882,90.4114888238,2012,0.699847015269639,0
5,0.6280168429701,5.397966563702,0.0,324.5666666667,0.6861424164201,78.64843564868,2012,0.699847015269639,0
6,0.5889332105963,4.143909294158,0.0,325.9,0.6359297441772,36.99874894629,2012,0.699847015269639,0
7,0.5108695652174,2.865338288248,0.03673510625958,331.2,0.5990448901624,15.69488417401,2012,0.699847015269639,0
8,0.3896474424292,1.933971896768,0.0,327.1333333333,0.495427990856,7.56363481116,2012,0.699847015269639,0
9,0.2893261290651,1.227953933179,0.0,326.9666666667,0.394819315638,9.041674673417,2012,0.699847015269639,0
10,0.2304109305455,2.455749996006,0.0,322.0333333333,0.3666428895662,16.39038516709,2012,0.699847015269639,0
11,0.2817522849039,3.796092096716,0.0,317.3,0.4332899022801,23.10040821857,2012,0.699847015269639,0
12,0.3635599453609,4.832405224442,0.07670484483242,317.2333333333,0.5233248515691,30.91309502341,2012,0.699847015269639,0
1,0.4315075639019,4.455399155617,0.03808033466339,319.5,0.574239364128,42.55038505468,2013,0.699847015269639,0
2,0.5166163141994,6.236066266894,0.03802479431033,319.9666666667,0.6601620745543,68.32409822799,2013,0.699847015269639,0
3,0.614167452583,6.387404602021,0.03824793174863,318.1,0.7064604901061,90.10964606773,2013,0.699847015269639,0
4,0.6422541156606,5.277015559375,0.07703672349453,315.8666666667,0.7168491885473,65.6945413171,2013,0.699847015269639,0
5,0.6257463077407,3.632031027228,0.0,318.2333333333,0.6844647346831,34.26153276363,2013,0.699847015269639,0
6,0.5131149267882,3.3066470474,0.0,316.4333333333,0.6052036199095,20.13048603604,2013,0.699847015269639,0
7,0.4110039224001,2.05077913031,0.0386939458549,314.4333333333,0.4954183266932,8.56240302558,2013,0.699847015269639,0
8,0.2834756295256,1.617313340306,0.03944666683674,308.4333333333,0.3826826962042,5.349057191761,2013,0.699847015269639,0
9,0.1797184337879,0.8430488035083,0.0,303.0666666667,0.2876039819992,3.652945538954,2013,0.699847015269639,0
10,0.1171191135734,0.9301938712597,0.0,300.8333333333,0.217534925332,5.822916032765,2013,0.699847015269639,0
11,0.1361050328228,1.317833740264,0.0,304.6666666667,0.2398227637773,6.523615108395,2013,0.699847015269639,0
12,0.1620618106367,1.474827956408,0.0,305.2333333333,0.2641000829417,8.266884425326,2013,0.699847015269639,0
1,0.1917999356016,1.958785019815,0.0,310.5666666667,0.3282553250155,7.379944341638,2014,0.699847015269639,0
2,0.1667022868134,1.248129963875,0.0,311.9333333333,0.3048421052632,6.355322794504,2014,0.699847015269639,0
3,0.160759762309,1.626697830856,0.0,314.1333333333,0.283812642369,7.679137948286,2014,0.699847015269639,0
4,0.1451097379075,0.9721926413476,0.0,312.8666666667,0.2500178942094,5.015969528764,2014,0.699847015269639,0
5,0.126940542824,0.9636709466577,0.0,315.6333333333,0.2411485319516,4.425689760427,2014,0.699847015269639,0
6,0.1302306167171,1.180736701936,0.0,319.4333333333,0.2177320773711,2.308769420326,2014,0.699847015269639,0
7,0.09552055635099,0.4479443728924,0.0,325.9333333333,0.1602679536123,0.6230662306921,2014,0.699847015269639,0
8,0.05916919959473,0.1479229927063,0.0,329.0,0.09837603753158,0.3050346750451,2014,0.699847015269639,0
9,0.03341142915351,0.0,0.0,327.2333333333,0.06201382886776,0.1616546131119,2014,0.699847015269639,0
10,0.008749356664951,0.03757076710463,0.0,323.8333333333,0.03247264144196,0.3352137606428,2014,0.699847015269639,0
11,0.00665626625065,0.1518460810184,0.0,320.5,0.02203462584061,0.3831581445334,2014,0.699847015269639,0
12,0.007368202573682,0.07575757801533,0.0,321.2,0.01380247443324,0.2760615371249,2014,0.699847015269639,0
1,0.7239050742813,6.866197418422,0.07042253762484,345.5333333333,0.7760898704283,249.5129264136,2011,1.3453948092984374,0
2,0.7427689934439,5.20825304091,0.1407635957003,345.7333333333,0.7546796141315,358.0850245754,2011,1.3453948092984374,0
3,0.7176276451175,5.066492021084,0.0,343.4,0.6982824427481,411.94077506,2011,1.3453948092984374,0
4,0.6946966077401,5.30148100853,0.0,348.8333333333,0.7138098898283,327.2416613072,2011,1.3453948092984374,0
5,0.6884801548887,5.7594387196,0.0,344.3333333333,0.7250463584628,197.3329616615,2011,1.3453948092984374,0
6,0.6707461508093,5.079451303929,0.0,337.7333333333,0.7096467305131,99.27353103806,2011,1.3453948092984374,0
7,0.6110837195543,3.959175758064,0.03599250689149,338.0333333333,0.6752587017874,38.34721051397,2011,1.3453948092984374,0
8,0.5172955974843,2.331466265023,0.03586871176958,339.2,0.5951688377387,15.50868255806,2011,1.3453948092984374,0
9,0.4317202194357,1.966594923288,0.0,340.2666666667,0.5047262576921,14.84410126085,2011,1.3453948092984374,0
10,0.3728562980485,2.410309392959,0.0,338.2,0.456109284088,24.34615374278,2011,1.3453948092984374,0
11,0.4252465483235,5.471400111914,0.03599605336785,338.0,0.5289882294015,44.60916731441,2011,1.3453948092984374,0
12,0.5189723320158,5.662549652159,0.0,337.3333333333,0.6339173967459,46.71998474519,2011,1.3453948092984374,0
1,0.5937004754358,6.326763238758,0.0361529327929,336.5333333333,0.6525243689078,88.38270764054,2012,1.3453948092984374,0
2,0.6689833200953,6.160643622279,0.07247816026211,335.7333333333,0.6811822535921,100.9933786829,2012,1.3453948092984374,0
3,0.6605495387084,5.051143057644,0.03660248592496,332.4,0.6931825401868,130.2708705238,2012,1.3453948092984374,0
4,0.6559161258113,5.466799624264,0.1457813233137,333.8333333333,0.7047745862659,157.0151105493,2012,1.3453948092984374,0
5,0.666801742478,6.618883762509,0.1109310127795,329.0333333333,0.7120402189131,139.8008173613,2012,1.3453948092984374,0
6,0.6541827803786,5.423366338015,0.03714634478092,327.5333333333,0.6769377990431,61.53514239202,2012,1.3453948092984374,0
7,0.5654186381403,3.41647797823,0.03754371404648,324.0666666667,0.637416481069,28.30800369298,2012,1.3453948092984374,0
8,0.4834478450968,2.583801820874,0.03799708560109,320.2,0.5584137191854,13.11403665645,2012,1.3453948092984374,0
9,0.3790406673618,2.550052084029,0.0,319.6666666667,0.4635485703465,18.20556883083,2012,1.3453948092984374,0
10,0.3623337800227,3.611998915672,0.0,323.3666666667,0.4911385949254,35.976165599,2012,1.3453948092984374,0
11,0.468818552178,6.291131023318,0.0,319.1,0.6038604116068,57.01341759172,2012,1.3453948092984374,0
12,0.5894440388025,6.814957562834,0.03807238861918,319.5666666667,0.6961332994149,71.91224939194,2012,1.3453948092984374,0
1,0.5805263157895,4.610526412725,0.03842105343938,316.6666666667,0.6721841704718,81.21343655623,2013,1.3453948092984374,0
2,0.661742667523,6.055983807892,0.1562834531069,311.4,0.7075176943187,118.6118828759,2013,1.3453948092984374,0
3,0.6720058626466,5.922843459994,0.03821189329028,318.4,0.7073249020992,141.6066059829,2013,1.3453948092984374,0
4,0.6953794689525,4.922120030969,0.07631193846464,318.8666666667,0.7218166548227,104.3758188384,2013,1.3453948092984374,0
5,0.6730708990289,4.306672375649,0.1143364347517,319.2333333333,0.7065532572975,57.67115462383,2013,1.3453948092984374,0
6,0.6025748377643,3.361942768097,0.03820389509201,318.4666666667,0.657334899504,33.4039035624,2013,1.3453948092984374,0
7,0.5100455675228,2.759424138814,0.0,321.8666666667,0.5759842519685,15.2507615061,2013,1.3453948092984374,0
8,0.3919493723415,2.006950918585,0.0,321.3,0.470549305096,10.58621851747,2013,1.3453948092984374,0
9,0.3110260653703,1.925424132496,0.0,322.2666666667,0.3934481141556,8.717467042412,2013,1.3453948092984374,0
10,0.2503346720214,2.367933243513,0.0,323.7,0.3571043044124,15.09088784975,2013,1.3453948092984374,0
11,0.2692942633099,3.163433656096,0.03765992447734,323.0666666667,0.4015257980325,20.67525524465,2013,1.3453948092984374,0
12,0.3396580483736,3.729149311781,0.03805254399776,319.7333333333,0.5053524540497,27.19676409523,2013,1.3453948092984374,0
1,0.4028261098808,4.233892336488,0.03848993033171,316.1,0.5563303994584,21.35983913601,2014,1.3453948092984374,0
2,0.3464311840318,2.555648490787,0.03814400732517,318.9666666667,0.5040303461356,18.6130556739,2014,1.3453948092984374,0
3,0.3458311755567,3.13775241375,0.0,321.8333333333,0.4503977697695,18.26068829445,2014,1.3453948092984374,0
4,0.3292253521127,2.381420832127,0.0,321.8666666667,0.4146158053049,13.42122010422,2014,1.3453948092984374,0
5,0.2791277258567,2.00882660225,0.0,321.0,0.3616083723492,10.09734151746,2014,1.3453948092984374,0
6,0.2010898040448,1.491669338197,0.0,318.1,0.2958465571961,5.022758621177,2014,1.3453948092984374,0
7,0.1252078137988,0.6826683282852,0.0,320.8,0.2163365997396,1.570612565754,2014,1.3453948092984374,0
8,0.07171769590036,0.1136481575668,0.0,321.1666666667,0.121228781527,0.6291400979108,2014,1.3453948092984374,0
9,0.04117344312918,0.1127123013139,0.0,323.8333333333,0.0620287868403,0.3871227663736,2014,1.3453948092984374,0
10,0.02012799339389,0.0,0.0,322.9333333333,0.03284746458633,0.5145954244871,2014,1.3453948092984374,0
11,0.01211488250653,0.1143603175879,0.0,319.1666666667,0.01683039087724,0.7098484403859,2014,1.3453948092984374,0
12,0.0146100483498,0.2685516029596,0.0,317.1333333333,0.02055400530865,0.6620509549084,2014,1.3453948092984374,0
1,0.7641346568839,4.844087205827,0.196914114058,308.9333333333,0.726325953514,626.1882178572,2011,3.5860777173680556,0
2,0.7562970936491,5.343380182981,0.1571582406759,309.6666666667,0.7391152908394,797.5244729566,2011,3.5860777173680556,0
