year,PfPR,Cases,Severe cases,Pop,agebin,pfpr2to10,x_Temporary_Larval_Habitat,Run_Number
2012,0.183119592089,1.858274164144,0.01409919699654,354.6301369863,5,0.2950331793929,0.18936941984829694,0
2013,0.1301247092025,1.247244626284,0.008352084551007,359.1917808219,5,0.2394603614879,0.18936941984829694,0
2011,0.3508159499568,1.135042297828,0.001194152864628,1674.82739726,100,0.4297147218566,0.18936941984829694,0
2012,0.2818094085318,0.943903758307,0.0,1674.95890411,100,0.2950331793929,0.18936941984829694,0
2013,0.2414136630941,0.7649258449674,0.0005980655550957,1672.057534247,100,0.2394603614879,0.18936941984829694,0
2011,0.5094513524857,4.27726174891,0.06007390096784,332.9232876712,5,0.6108383718326,0.8240712692897952,0
2012,0.4620697944629,4.355022225995,0.03509755991399,341.904109589,5,0.5777640264026,0.8240712692897952,0
2013,0.4185099742163,3.394386663567,0.02039545634761,343.2136986301,5,0.5214691761657,0.8240712692897952,0
2011,0.4166429036989,0.905139932991,0.000619534519501,1614.115068493,100,0.6108383718326,0.8240712692897952,0
2012,0.4104391024005,0.9122050696169,0.0,1610.383561644,100,0.5777640264026,0.8240712692897952,0
2013,0.3574344561605,0.7175802282291,0.0,1602.608219178,100,0.5214691761657,0.8240712692897952,0
2011,0.6836151309912,5.708960832562,0.05631892825477,337.3643835616,5,0.7107825829451,8.11760637895996,0
2012,0.671699457662,5.825897589326,0.06935592368245,346.0410958904,5,0.7104291660686,8.11760637895996,0
2013,0.6545262726943,5.385311828461,0.05172658106312,347.9835616438,5,0.7014804136921,8.11760637895996,0
2011,0.4583271254112,0.7197897423757,0.0,1636.589041096,100,0.7107825829451,8.11760637895996,0
2012,0.4464881423258,0.6401461111382,0.0006143436767161,1627.753424658,100,0.7104291660686,8.11760637895996,0
2013,0.4411810984081,0.6213572195848,0.0006109707173891,1636.739726027,100,0.7014804136921,8.11760637895996,0
2011,0.6486006766596,5.468481725082,0.03702066931874,378.1671232877,5,0.6966551388448,4.222613731066302,0
2012,0.653583840139,5.48609919101,0.05285259336233,378.4109589041,5,0.7001612008416,4.222613731066302,0
2013,0.6134339408171,5.068799867062,0.03275476489216,366.3589041096,5,0.6734052134799,4.222613731066302,0
2011,0.4450317071744,0.7428752708947,0.0,1639.575342466,100,0.6966551388448,4.222613731066302,0
2012,0.4374177246211,0.7433968264377,0.0,1654.567123288,100,0.7001612008416,4.222613731066302,0
2013,0.4266836148926,0.7141955131665,0.0,1670.410958904,100,0.6734052134799,4.222613731066302,0
2011,0.7040558301117,5.874382177368,0.05891214217991,356.4630136986,5,0.7135472325195,15.60538981790582,0
2012,0.6913052225294,5.809235159308,0.03807551134378,367.6904109589,5,0.7126018178461,15.60538981790582,0
2013,0.6971837653211,5.632724287221,0.04253118857741,376.1945205479,5,0.7172934110781,15.60538981790582,0
2011,0.4783738440818,0.836806261912,0.0,1639.567123288,100,0.7135472325195,15.60538981790582,0
2012,0.4671924723935,0.7245924975723,0.0,1634.021917808,100,0.7126018178461,15.60538981790582,0
2013,0.4587492980857,0.6774691678584,0.0006136496085674,1629.594520548,100,0.7172934110781,15.60538981790582,0
2011,0.6055054899099,5.094095068052,0.03890906926244,334.1123287671,5,0.6715877406988,2.196517777457714,0
2012,0.5956683669339,5.195287708193,0.0650149770081,338.3835616438,5,0.673613627116,2.196517777457714,0
2013,0.5357737635163,4.406280715484,0.03490123338997,343.8273972603,5,0.6275738280385,2.196517777457714,0
2011,0.4432266498195,0.8187349254149,0.0,1630.564383562,100,0.6715877406988,2.196517777457714,0
2012,0.4374097755596,0.8036159295589,0.0,1622.665753425,100,0.673613627116,2.196517777457714,0
2013,0.4109866859238,0.7149967520381,0.0,1623.783561644,100,0.6275738280385,2.196517777457714,0
2011,0.7096286854094,5.979510265868,0.02297602407634,348.1890410959,5,0.7206643177307,29.999999999999996,0
2012,0.69661213909,6.136871740455,0.05042378907092,337.1424657534,5,0.713694967362,29.999999999999996,0
2013,0.7068136769078,5.787908881903,0.02713082288392,331.7260273973,5,0.7201518750209,29.999999999999996,0
2011,0.4764086761972,0.6488978933194,0.0,1681.312328767,100,0.7206643177307,29.999999999999996,0
2012,0.4634155087405,0.7073632176034,0.0,1680.890410959,100,0.713694967362,29.999999999999996,0
2013,0.4560713913225,0.6192066027434,0.0,1681.183561644,100,0.7201518750209,29.999999999999996,0
2011,0.1689400443876,1.57579901116,0.0,338.2410958904,5,0.2944155433564,0.07104604377920294,0
2012,0.04481023141733,0.4563444633968,0.0,344.0383561644,5,0.09336962541388,0.07104604377920294,0
2013,0.0225739191986,0.2134289480746,0.0,356.0904109589,5,0.04838254654881,0.07104604377920294,0
2011,0.314705519899,1.348808108713,0.001215690048411,1645.156164384,100,0.2944155433564,0.07104604377920294,0
2012,0.1355251464969,0.5641599217197,0.0006040256121196,1655.55890411,100,0.09336962541388,0.07104604377920294,0
2013,0.07505476396895,0.326102070976,0.0006038927240297,1655.923287671,100,0.04838254654881,0.07104604377920294,0
2011,0.005116136293871,0.05602169036865,0.0,321.304109589,5,0.00799181134601,0.036956706939815495,0
2012,0.007338259637865,0.05606089252979,0.0,321.0794520548,5,0.008313219165123,0.036956706939815495,0
2013,0.006989077969507,0.04660804057494,0.0,321.8328767123,5,0.01217791464921,0.036956706939815495,0
2011,0.01641365703951,0.08824980177451,0.0,1699.720547945,100,0.00799181134601,0.036956706939815495,0
2012,0.02068426393639,0.1187402969808,0.0,1692.769863014,100,0.008313219165123,0.036956706939815495,0
2013,0.02074592682975,0.1000267490745,0.0,1679.550684932,100,0.01217791464921,0.036956706939815495,0
2011,0.0008910144618501,0.008338981540874,0.0,359.7561643836,5,0.001455687826882,0.016326194826060753,0
2012,0.001459763331987,0.01417057472281,0.0,352.8438356164,5,0.0006609825867192,0.016326194826060753,0
2013,0.002059004302397,0.01402120455168,0.0,356.602739726,5,0.001857414501061,0.016326194826060753,0
2011,0.001756536789401,0.01128098450135,0.0,1595.605479452,100,0.001455687826882,0.016326194826060753,0
2012,0.0009073819804211,0.003749370924197,0.0,1600.268493151,100,0.0006609825867192,0.016326194826060753,0
2013,0.001749698049681,0.0130208117771,0.0,1612.802739726,100,0.001857414501061,0.016326194826060753,0
2011,0.2593365664403,2.441357930191,0.01982541242614,353.0821917808,5,0.3689036641946,0.11599115523601088,0
2012,0.09452820463258,0.8936567418277,0.005879320669919,340.1753424658,5,0.1686410604321,0.11599115523601088,0
2013,0.06523854324978,0.6104906052351,0.002935050986707,340.7095890411,5,0.1304373085455,0.11599115523601088,0
2011,0.3426474761548,1.272825135675,0.001170413917862,1708.797260274,100,0.3689036641946,0.11599115523601088,0
2012,0.19540378956,0.7199971824884,0.0,1711.117808219,100,0.1686410604321,0.11599115523601088,0
2013,0.1536617774743,0.5865511888987,0.0,1713.405479452,100,0.1304373085455,0.11599115523601088,0
2011,0.0003995121746078,0.007674839347601,0.0,390.8876712329,5,0.0002108240133693,0.03138568472155922,0
2012,0.00199852663365,0.01597362477332,0.0,375.6191780822,5,0.001633995431057,0.03138568472155922,0
2013,0.001693188604349,0.01282186363824,0.0,389.9589041096,5,0.002668221839164,0.03138568472155922,0
2011,0.001270876661744,0.005916709196754,0.0,1690.128767123,100,0.0002108240133693,0.03138568472155922,0
2012,0.001487877418203,0.01232927577803,0.0,1703.263013699,100,0.001633995431057,0.03138568472155922,0
2013,0.002137512788195,0.01112051814562,0.0,1708.553424658,100,0.002668221839164,0.03138568472155922,0
2011,0.5188351835252,4.370704949135,0.04474170133471,357.6082191781,5,0.6075889835855,0.9703455784651035,0
2012,0.4884977215934,4.391481654486,0.04023959976621,372.7671232877,5,0.6018465901099,0.9703455784651035,0
2013,0.418174659773,3.595337910578,0.03253699466586,368.8109589041,5,0.532771841326,0.9703455784651035,0
2011,0.4134559819782,0.8711046125973,0.0,1678.328767123,100,0.6075889835855,0.9703455784651035,0
2012,0.4102494984545,0.8956426004879,0.0,1677.008219178,100,0.6018465901099,0.9703455784651035,0
2013,0.3670431295523,0.7438006220036,0.0005974302184768,1673.835616438,100,0.532771841326,0.9703455784651035,0
2011,0.4505682445106,3.828872384736,0.02876688493416,347.6219178082,5,0.5539163090129,0.504754033667642,0
2012,0.4001705935368,3.568583446322,0.01174842286855,340.4712328767,5,0.5373584988526,0.504754033667642,0
2013,0.3242450798123,2.878770398442,0.02092564152554,334.5178082192,5,0.4508937097662,0.504754033667642,0
2011,0.3978062884644,1.009432866704,0.0,1666.282191781,100,0.5539163090129,0.504754033667642,0
2012,0.3938074052225,0.985702493228,0.0,1671.904109589,100,0.5373584988526,0.504754033667642,0
2013,0.3359475689901,0.7890198729001,0.0,1672.961643836,100,0.4508937097662,0.504754033667642,0
2011,0.5813919616095,4.639130905271,0.02518225461245,357.3945205479,5,0.6475214725844,1.3453948092984374,0
2012,0.5450754567117,4.963304366916,0.04348689573817,344.9315068493,5,0.6319440101724,1.3453948092984374,0
2013,0.4779076003055,3.718982103746,0.04151973640546,337.1890410959,5,0.5756448426051,1.3453948092984374,0
2011,0.4300182220806,0.8482337628957,0.0,1676.424657534,100,0.6475214725844,1.3453948092984374,0
2012,0.4233805611675,0.8688796927454,0.0,1673.419178082,100,0.6319440101724,1.3453948092984374,0
2013,0.387613410946,0.7204806382069,0.0,1684.98630137,100,0.5756448426051,1.3453948092984374,0
2011,0.4186257628047,3.739490181673,0.04207583889365,380.2657534247,5,0.5278531524342,0.42866511316678996,0
2012,0.3331513112868,3.324559999164,0.005315043963492,376.2904109589,5,0.4734859797578,0.42866511316678996,0
2013,0.3017354528219,2.6854674879,0.03193816635758,375.7260273973,5,0.4159700248012,0.42866511316678996,0
2011,0.3955351819353,1.00674608245,0.0,1622.057534247,100,0.5278531524342,0.42866511316678996,0
2012,0.379384230456,1.02908403863,0.0,1631.547945205,100,0.4734859797578,0.42866511316678996,0
2013,0.3183746961255,0.8228819570504,0.0,1629.638356164,100,0.4159700248012,0.42866511316678996,0
2011,0.3324605914564,3.027642056812,0.04228550358675,354.7315068493,5,0.4273484166012,0.22298287307681572,0
2012,0.1794122184511,1.93142542569,0.005630977917463,355.1780821918,5,0.304022155415,0.22298287307681572,0
2013,0.1773818384816,1.734780088067,0.002829983830452,353.3589041096,5,0.3096973738675,0.22298287307681572,0
2011,0.3538286621188,1.049039409263,0.0,1643.408219178,100,0.4273484166012,0.22298287307681572,0
2012,0.2874015683024,0.8998089258093,0.0006026851478964,1659.24109589,100,0.304022155415,0.22298287307681572,0
2013,0.2718738699168,0.8160707621137,0.0,1659.169863014,100,0.3096973738675,0.22298287307681572,0
2011,0.6711540622542,5.446904126555,0.07929729903117,365.7123287671,5,0.7056427973199,4.97213616855913,0
2012,0.6585231573877,5.425641663373,0.07256516627967,358.298630137,5,0.7001201731344,4.97213616855913,0
2013,0.62789863268,5.167229402578,0.04839829192497,351.2520547945,5,0.6783662810379,4.97213616855913,0
2011,0.4530132373998,0.7252809517086,0.0,1687.621917808,100,0.7056427973199,4.97213616855913,0
2012,0.4429245592502,0.6705382072832,0.0,1712.057534247,100,0.7001201731344,4.97213616855913,0
2013,0.4315781272608,0.6952613166068,0.0,1723.093150685,100,0.6783662810379,4.97213616855913,0
2011,0.6886211166911,5.809673372423,0.07487407210283,360.6054794521,5,0.7122304074317,9.558497852172911,0
2012,0.6926718467986,5.658287339611,0.06141209742054,358.2356164384,5,0.7149530482864,9.558497852172911,0
2013,0.6687551828987,5.439855483128,0.06445990526117,356.8109589041,5,0.7022623323531,9.558497852172911,0
2011,0.4650413473175,0.7846493960824,0.0,1630.02739726,100,0.7122304074317,9.558497852172911,0
2012,0.4562738607749,0.6942639064509,0.0,1618.980821918,100,0.7149530482864,9.558497852172911,0
2013,0.4460196255566,0.6742100481642,0.0,1628.57260274,100,0.7022623323531,9.558497852172911,0
2011,0.6959837430075,6.0405448745,0.04379189759493,365.3643835616,5,0.7173847447033,18.375377924629685,0
2012,0.6956229652214,5.987361428328,0.07275371672586,371.1150684932,5,0.7114455084359,18.375377924629685,0
2013,0.6909724030685,5.686872434802,0.04616849636659,368.2164383562,5,0.70896470303,18.375377924629685,0
2011,0.4718353127474,0.6889627901837,0.0,1730.136986301,100,0.7173847447033,18.375377924629685,0
2012,0.4592845071583,0.664825149579,0.0005781088257208,1729.778082192,100,0.7114455084359,18.375377924629685,0
2013,0.4482439808202,0.6120880816597,0.0005818327772431,1718.706849315,100,0.70896470303,18.375377924629685,0
2011,0.6228827919657,5.283361366484,0.04947997117415,363.7835616438,5,0.6828799320028,2.5864041046024626,0
2012,0.6251550904341,5.282476436812,0.04781794431619,355.5150684932,5,0.6848246812386,2.5864041046024626,0
2013,0.5600937343936,4.778610203415,0.04206523066387,356.5890410959,5,0.6422098505634,2.5864041046024626,0
2011,0.4443655057087,0.7754948509391,0.0,1635.084931507,100,0.6828799320028,2.5864041046024626,0
2012,0.4387944397013,0.8096252140822,0.0,1652.616438356,100,0.6848246812386,2.5864041046024626,0
2013,0.4208282763972,0.7649403661489,0.0,1652.416438356,100,0.6422098505634,2.5864041046024626,0
2011,0.0007429242456922,0.01166311185807,0.0,342.9616438356,5,0.001415472421026,0.01,0
2012,0.0002478353134342,0.005653743166476,0.0,353.7479452055,5,0.0007278641168677,0.01,0
2013,0.0003014749662725,0.01100383605808,0.0,363.5095890411,5,0.001598218014757,0.01,0
2011,0.002127645591748,0.01319304585923,0.0,1667.545205479,100,0.001415472421026,0.01,0
2012,0.00151950301772,0.01135533803608,0.0,1673.221917808,100,0.0007278641168677,0.01,0
2013,0.002627972062408,0.01557742385194,0.0,1669.082191781,100,0.001598218014757,0.01,0
2011,0.004622744488971,0.04011018318124,0.0,373.9698630137,5,0.007053608503157,0.019224127272730873,0
2012,0.003811022178774,0.03345145750791,0.0,358.7287671233,5,0.006140634868404,0.019224127272730873,0
2013,0.0001103387399316,0.002876688493416,0.0,347.6219178082,5,0.0001814175110585,0.019224127272730873,0
2011,0.01876437986275,0.09096655563917,0.001204855041578,1659.950684932,100,0.007053608503157,0.019224127272730873,0
2012,0.009397300459812,0.05714686121792,0.0,1662.383561644,100,0.006140634868404,0.019224127272730873,0
2013,0.0006619025015973,0.005395408545155,0.0,1668.084931507,100,0.0001814175110585,0.019224127272730873,0
2011,0.1928446771379,1.750406946056,0.01338231610134,373.6273972603,5,0.3048399114577,0.08365685956749984,0
2012,0.05498031998392,0.6181226461194,0.0,354.298630137,5,0.1151385457113,0.08365685956749984,0
2013,0.05648019599837,0.5365455290303,0.002980808494613,335.4794520548,5,0.1145871849696,0.08365685956749984,0
2011,0.3124833790948,1.288331707241,0.0006302992696874,1586.547945205,100,0.3048399114577,0.08365685956749984,0
2012,0.1536717100024,0.6331233034143,0.0,1582.630136986,100,0.1151385457113,0.08365685956749984,0
2013,0.1433106411742,0.542525406112,0.0,1588.865753425,100,0.1145871849696,0.08365685956749984,0
2011,0.09764171739282,1.019150852691,0.005646265111864,354.2164383562,5,0.189645111944,0.04351659681642131,0
2012,0.01907550490502,0.2074076458812,0.00288066174835,347.1424657534,5,0.04229425744469,0.04351659681642131,0
2013,0.0113264615752,0.1016834506299,0.0,344.2054794521,5,0.02192887931034,0.04351659681642131,0
2011,0.2674134128012,1.326396105927,0.001781194412615,1684.263013699,100,0.189645111944,0.04351659681642131,0
2012,0.06878604333592,0.3003645292483,0.0,1681.290410959,100,0.04229425744469,0.04351659681642131,0
2013,0.03804460121013,0.1781510305591,0.0005938367685303,1683.964383562,100,0.02192887931034,0.04351659681642131,0
2011,0.2578037812644,2.333215629449,0.008985426044092,333.8739726027,5,0.3715860408302,0.1365798187835407,0
2012,0.1212884649991,1.265889033675,0.002985587343574,334.9424657534,5,0.2243366343466,0.1365798187835407,0
2013,0.1164561440184,1.097585504409,0.0,340.7479452055,5,0.2126821814763,0.1365798187835407,0
2011,0.3343692662999,1.169719941216,0.001199097838253,1667.920547945,100,0.3715860408302,0.1365798187835407,0
2012,0.2357396018015,0.8642339169164,0.0,1667.37260274,100,0.2243366343466,0.1365798187835407,0
2013,0.2248259305296,0.7822958956822,0.0,1670.723287671,100,0.2126821814763,0.1365798187835407,0
2011,0.3520901846699,3.073022008175,0.03751106676646,346.5643835616,5,0.4497278304196,0.2625627819181305,0
2012,0.2161771824436,2.183911709115,0.002896434627473,345.2520547945,5,0.3534147506311,0.2625627819181305,0
2013,0.2175987152843,2.063023460098,0.005746583454311,348.0328767123,5,0.3563911667592,0.2625627819181305,0
2011,0.3552856036847,1.059097243822,0.0,1670.290410959,100,0.4497278304196,0.2625627819181305,0
2012,0.3124439045843,0.9732441928354,0.0,1675.838356164,100,0.3534147506311,0.2625627819181305,0
2013,0.2970384045092,0.8434721017256,0.00119471969083,1674.032876712,100,0.3563911667592,0.2625627819181305,0
2011,0.4719980028293,4.047977329232,0.04141859477386,362.1561643836,5,0.5791033407519,0.5943488907263226,0
2012,0.4182828769993,3.944963197457,0.03751610941254,346.5178082192,5,0.5378614983088,0.5943488907263226,0
2013,0.3371446471924,2.938522917219,0.01429242664017,349.8356164384,5,0.4538646134249,0.5943488907263226,0
2011,0.4081904274379,0.9248784402735,0.0006228137644939,1605.616438356,100,0.5791033407519,0.5943488907263226,0
2012,0.398936394289,0.9594694152474,0.0,1625.898630137,100,0.5378614983088,0.5943488907263226,0
2013,0.3284168664834,0.7074766256846,0.0,1639.630136986,100,0.4538646134249,0.5943488907263226,0
2011,0.5541618988939,4.639739941806,0.05086847022176,373.5123287671,5,0.6509361989668,1.142583871972924,0
2012,0.5237185219373,4.809004337993,0.03421842167154,379.9123287671,5,0.6316316478853,1.142583871972924,0
2013,0.461342158485,3.870785205625,0.03758043888956,372.5342465753,5,0.5634239002279,1.142583871972924,0
2011,0.4312761579241,0.9012974565849,0.0,1571.068493151,100,0.6509361989668,1.142583871972924,0
2012,0.4278717844331,0.9220538972877,0.0,1574.745205479,100,0.6316316478853,1.142583871972924,0
2013,0.3859955843178,0.7711809087195,0.0006305649294518,1585.879452055,100,0.5634239002279,1.142583871972924,0
2011,0.5797197020203,4.805972827366,0.05290008615702,378.0712328767,5,0.6565668699731,1.5842050962627894,0
2012,0.5524385811114,4.971348403953,0.03902157302946,384.402739726,5,0.6442458722729,1.5842050962627894,0
2013,0.5047235715268,4.09821413015,0.0369922616519,378.4575342466,5,0.5963881160055,1.5842050962627894,0
2011,0.4323163112468,0.8149168465752,0.0,1655.383561644,100,0.6565668699731,1.5842050962627894,0
2012,0.4270263759689,0.8629937867518,0.0,1660.498630137,100,0.6442458722729,1.5842050962627894,0
2013,0.400388450892,0.7526687756181,0.0,1668.728767123,100,0.5963881160055,1.5842050962627894,0
2011,0.6988921140486,5.730019269278,0.04772364743985,314.3095890411,5,0.7156281967554,11.25515046243226,0
2012,0.6809270386266,5.886995574692,0.06892703706399,319.1780821918,5,0.7113709321516,11.25515046243226,0
2013,0.6671860100804,5.699240456801,0.06836602510884,321.797260274,5,0.7030499733238,11.25515046243226,0
2011,0.4604836138473,0.7074236590415,0.0,1632.684931507,100,0.7156281967554,11.25515046243226,0
2012,0.4480182898765,0.6231077236589,0.0,1636.956164384,100,0.7113709321516,11.25515046243226,0
2013,0.4378438433708,0.5988048379077,0.0,1634.923287671,100,0.7030499733238,11.25515046243226,0
2011,0.6705081803316,5.6038954705,0.06789171695709,353.504109589,5,0.7030722267343,5.85470034751461,0
2012,0.6799863467461,5.510096327402,0.07078746566549,353.1698630137,5,0.7072493929934,5.85470034751461,0
2013,0.6316755236756,5.395745625952,0.06378635345027,344.901369863,5,0.6845089577332,5.85470034751461,0
2011,0.4551360795373,0.7555046089692,0.0,1621.432876712,100,0.7030722267343,5.85470034751461,0
2012,0.4440712319852,0.7113538478734,0.0,1616.635616438,100,0.7072493929934,5.85470034751461,0
2013,0.4347520231077,0.6923401464592,0.0,1616.257534247,100,0.6845089577332,5.85470034751461,0
2011,0.6327321574068,5.347749944776,0.05090543534607,373.2410958904,5,0.6852707184569,3.045496039666474,0
2012,0.6395466810577,5.239611282013,0.06565928924829,380.7534246575,5,0.692198885774,3.045496039666474,0
2013,0.5858242669076,4.856891051866,0.04360844939947,366.901369863,5,0.6585038316759,3.045496039666474,0
2011,0.4463271744029,0.7737051934237,0.0,1641.452054795,100,0.6852707184569,3.045496039666474,0
2012,0.4414658383844,0.7511181379668,0.0,1634.895890411,100,0.692198885774,3.045496039666474,0
2013,0.4265606770219,0.7637353682076,0.0,1648.476712329,100,0.6585038316759,3.045496039666474,0
2011,0.7071709066075,5.985700882971,0.04362301528454,320.9315068493,5,0.720668383542,21.63704449635334,0
2012,0.6989703562235,6.022212146316,0.0727393515408,329.9452054795,5,0.7145082916463,21.63704449635334,0
2013,0.6969723724977,5.844757683808,0.05566435889341,341.3315068493,5,0.7162028476876,21.63704449635334,0
2011,0.4780954874868,0.6895364068332,0.0,1611.22739726,100,0.720668383542,21.63704449635334,0
2012,0.4614605971175,0.6353328899713,0.0,1602.309589041,100,0.7145082916463,21.63704449635334,0
2013,0.4570983535893,0.6268278812058,0.0,1595.334246575,100,0.7162028476876,21.63704449635334,0
2011,0.0002933728614662,0.008453770307824,0.0,354.8712328767,5,0.002205842501761,0.011775020130253673,0
2012,0.0006244383862075,0.01389756216668,0.0,359.7753424658,5,0.0017263086134,0.011775020130253673,0
2013,0.0001594121487239,0.0055414699018,0.0,360.9150684932,5,0.00111993313832,0.011775020130253673,0
2011,0.001727177570459,0.01188350259326,0.0,1683.005479452,100,0.002205842501761,0.011775020130253673,0
2012,0.002245963040003,0.01543388096616,0.0,1684.605479452,100,0.0017263086134,0.011775020130253673,0
2013,0.003060641289593,0.02074254327454,0.0,1687.353424658,100,0.00111993313832,0.011775020130253673,0
2011,0.001194066408463,0.01396904583089,0.0,357.9342465753,5,0.001362518266586,0.02263644856229647,0
2012,0.0009648370497427,0.01117985788733,0.0,357.7863013699,5,0.0002169220350461,0.02263644856229647,0
2013,0.000615929476075,0.00562035664916,0.0,355.8493150685,5,0.002295246859417,0.02263644856229647,0
2011,0.00132769586825,0.009063758770935,0.0,1654.942465753,100,0.001362518266586,0.02263644856229647,0
2012,0.001316037470695,0.009655349887908,0.0,1657.112328767,100,0.0002169220350461,0.02263644856229647,0
2013,0.001692397967133,0.00968031771481,0.0,1652.838356164,100,0.002295246859417,0.02263644856229647,0
2011,0.1169485045916,1.294420969673,0.005937710870057,336.8301369863,5,0.2125536520048,0.05124088035134938,0
2012,0.0324595997278,0.3082391158678,0.002992612775415,334.1561643836,5,0.06095566185036,0.05124088035134938,0
2013,0.01901515759083,0.2166172061116,0.002927259542048,341.6164383562,5,0.04052941817258,0.05124088035134938,0
2011,0.2844495857646,1.328164641804,0.001241855672561,1610.493150685,100,0.2125536520048,0.05124088035134938,0
2012,0.09946535692989,0.4260070652235,0.0,1612.649315068,100,0.06095566185036,0.05124088035134938,0
2013,0.06574487095542,0.2769564584014,0.0,1606.750684932,100,0.04052941817258,0.05124088035134938,0
2011,0.2973261779981,2.601181771606,0.02007527276874,348.6876712329,5,0.4160592344523,0.16082301155625903,0
2012,0.1404284522222,1.485857393593,0.005692940205336,351.3123287671,5,0.2575540184594,0.16082301155625903,0
2013,0.09575458989261,1.033986341208,0.002809745492414,355.904109589,5,0.1850518645568,0.16082301155625903,0
2011,0.3541987907807,1.179935568944,0.001234242226928,1620.42739726,100,0.4160592344523,0.16082301155625903,0
2012,0.2578422982061,0.9168412800645,0.0,1626.235616438,100,0.2575540184594,0.16082301155625903,0
2013,0.1998900396498,0.6629749035928,0.0,1624.495890411,100,0.1850518645568,0.16082301155625903,0
2011,0.3892723098787,3.423496109666,0.05054112360813,375.9315068493,5,0.5006650410109,0.30916820425413916,0
2012,0.2827313394211,2.885023487499,0.005397611763328,370.5342465753,5,0.4215550038774,0.30916820425413916,0
2013,0.2751108613777,2.45835109381,0.008314603473991,360.8109589041,5,0.3957050545136,0.30916820425413916,0
2011,0.3820457341649,1.144041371299,0.0006194051820785,1614.452054795,100,0.5006650410109,0.30916820425413916,0
2012,0.3546797196363,1.079136423999,0.0,1619.81369863,100,0.4215550038774,0.30916820425413916,0
2013,0.3119409968728,0.8557692278409,0.0006143354112282,1627.775342466,100,0.3957050545136,0.30916820425413916,0
2011,0.4768960380823,4.105002251919,0.04890332045034,347.6246575342,5,0.5712095172428,0.699847015269639,0
2012,0.4305611014391,4.127521751449,0.01457458245568,343.0630136986,5,0.5569460714585,0.699847015269639,0
